id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier_0_id,qualifier_0_qualifierId,qualifier_0_value,qualifier_1_id,qualifier_1_qualifierId,qualifier_1_value,qualifier_2_id,qualifier_2_qualifierId,qualifier_2_value,qualifier_3_id,qualifier_3_qualifierId,qualifier_3_value,qualifier_4_id,qualifier_4_qualifierId,qualifier_4_value,qualifier_5_id,qualifier_5_qualifierId,qualifier_5_value,qualifier_6_id,qualifier_6_qualifierId,qualifier_6_value,qualifier_7_id,qualifier_7_qualifierId,qualifier_7_value,playerId,playerName,sequenceId,possessionId,qualifier_8_id,qualifier_8_qualifierId,qualifier_8_value,qualifier_9_id,qualifier_9_qualifierId,keyPass,qualifier_10_id,qualifier_10_qualifierId,qualifier_11_id,qualifier_11_qualifierId,qualifier_12_id,qualifier_12_qualifierId,qualifier_13_id,qualifier_13_qualifierId,qualifier_11_value,qualifier_12_value,qualifier_13_value,qualifier_14_id,qualifier_14_qualifierId,qualifier_14_value,qualifier_15_id,qualifier_15_qualifierId,qualifier_15_value,qualifier_16_id,qualifier_16_qualifierId,qualifier_9_value,qualifier_17_id,qualifier_17_qualifierId,qualifier_10_value,qualifier_16_value,qualifier_18_id,qualifier_18_qualifierId,qualifier_18_value,qualifier_19_id,qualifier_19_qualifierId,qualifier_19_value,qualifier_20_id,qualifier_20_qualifierId,qualifier_17_value,playerTrackingId,timeMilliSec
2205931961,739,61,1,2,47,5z1b7fuvpqe6vnigvopomvecu,0,65.9,56.2,2020-08-23T11:32:53.951Z,2020-08-24T01:26:42Z,2443032991.0,56.0,Center,2443580853.0,178.0,,,,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737672,1598185967426.0
2205859015,34,61,1,2,48,89xivtxk59uzvhdsd6miao6tm,0,52.8,41.9,2020-08-23T11:32:55.415Z,2020-08-24T01:26:59Z,2442636429.0,56.0,Center,2443580959.0,178.0,,,,,,,,,,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721997,1598185968890.0
2205932345,740,61,1,2,49,5z1b7fuvpqe6vnigvopomvecu,0,36.7,41.8,2020-08-23T11:32:56.332Z,2020-08-24T01:27:08Z,2443034919.0,56.0,Back,2443581007.0,178.0,,,,,,,,,,,,,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844914,1598185969807.0
2205859065,35,1,1,2,54,89xivtxk59uzvhdsd6miao6tm,1,56.9,15.3,2020-08-23T11:33:01.036Z,2020-08-24T01:27:22Z,2442636669.0,56.0,Right,2442636671.0,140.0,70.0,2442636673.0,141.0,2.0,2442636675.0,213.0,5.7,2442636677.0,212.0,16.5,2442636679.0,318.0,0.00024663,2443581127.0,178.0,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745621,1598185974511.0
2205859073,36,1,1,2,58,89xivtxk59uzvhdsd6miao6tm,1,72.6,2.2,2020-08-23T11:33:04.716Z,2020-08-24T01:27:29Z,2442636705.0,56.0,Right,2442636707.0,140.0,65.2,2442636709.0,141.0,10.0,2442636711.0,213.0,2.5,2442636713.0,212.0,9.4,2442636715.0,318.0,0.00026721,2443581229.0,178.0,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865975,1598185978191.0
2205859087,37,1,1,3,0,89xivtxk59uzvhdsd6miao6tm,1,69.6,7.1,2020-08-23T11:33:06.876Z,2020-08-24T01:27:36Z,2442636773.0,56.0,Right,2442636775.0,140.0,70.2,2442636777.0,141.0,1.0,2442636779.0,213.0,4.9,2442636781.0,212.0,4.2,2442636783.0,318.0,0.00021856,2443581309.0,178.0,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745621,1598185980351.0
2205859101,38,1,1,3,1,89xivtxk59uzvhdsd6miao6tm,0,70.3,1.0,2020-08-23T11:33:08.087Z,2020-08-24T01:27:41Z,2442636819.0,56.0,Right,2442636821.0,140.0,75.6,2442636823.0,141.0,0.8,2442636825.0,213.0,6.3,2442636827.0,212.0,5.6,2442636839.0,236.0,,2442636841.0,233.0,38,2442636845.0,286.0,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,13.0,8.0,2443581327.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865975,1598185981562.0
2205859091,38,74,1,3,1,5z1b7fuvpqe6vnigvopomvecu,1,20.0,91.7,2020-08-23T11:33:08.307Z,2020-08-24T01:27:50Z,2442636789.0,56.0,Back,2442636791.0,285.0,,2442636859.0,233.0,38,2443581367.0,178.0,,,,,,,,,,,,,,5769ggr7udnebgwl8q0zgcij9,N. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748506,1598185981782.0
2205859149,40,1,1,3,4,89xivtxk59uzvhdsd6miao6tm,1,74.3,-2.0,2020-08-23T11:33:10.997Z,2020-08-24T01:28:04Z,2442637075.0,107.0,,2442637077.0,56.0,Right,2442637079.0,140.0,61.7,2442637081.0,141.0,8.0,2442637083.0,213.0,2.7,2442637085.0,212.0,14.9,2442637087.0,318.0,0.00005728,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,14.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865975,1598185984472.0
2205859163,41,1,1,3,9,89xivtxk59uzvhdsd6miao6tm,1,64.9,12.6,2020-08-23T11:33:15.668Z,2020-08-24T01:28:13Z,2442637137.0,56.0,Center,2442637139.0,140.0,59.0,2442637141.0,141.0,25.2,2442637143.0,213.0,2.2,2442637145.0,212.0,10.6,2442637147.0,318.0,0.00028347,2443581521.0,178.0,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,14.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1598185989143.0
2205859167,42,50,1,3,10,89xivtxk59uzvhdsd6miao6tm,0,64.0,25.9,2020-08-23T11:33:16.487Z,2020-08-24T01:28:22Z,2442637153.0,56.0,Center,2442637155.0,286.0,,2442637191.0,233.0,40,,,,,,,,,,,,,,,,dmr3lblv6081wn9egp1zpfs2x,E. Kouassi,14.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914763,1598185989962.0
2205859165,40,7,1,3,11,5z1b7fuvpqe6vnigvopomvecu,1,36.0,74.1,2020-08-23T11:33:17.477Z,2020-08-24T01:28:27Z,2442637149.0,56.0,Back,2442637151.0,285.0,,2442637179.0,233.0,42,2443581735.0,178.0,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060873,1598185990952.0
2205859207,42,1,1,3,15,5z1b7fuvpqe6vnigvopomvecu,1,58.6,69.4,2020-08-23T11:33:21.718Z,2020-08-24T01:28:38Z,2442637423.0,56.0,Left,2442637425.0,140.0,85.6,2442637427.0,141.0,88.0,2442637429.0,213.0,0.4,2442637431.0,212.0,31.0,2442637433.0,318.0,0.00199989,2443581805.0,178.0,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060873,1598185995193.0
2205859209,43,3,1,3,18,5z1b7fuvpqe6vnigvopomvecu,0,82.6,83.6,2020-08-23T11:33:24.621Z,2020-08-24T01:28:44Z,2442637435.0,56.0,Left,2442637437.0,286.0,,2442637489.0,233.0,43,2443581857.0,178.0,,,,,,,,,,,,,,7yt5uan4kvrarxyazmf2lmfh1,M. Lestienne,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488899,1598185998096.0
2205859219,43,7,1,3,18,89xivtxk59uzvhdsd6miao6tm,0,17.4,16.4,2020-08-23T11:33:24.701Z,2020-08-24T01:28:46Z,2442637463.0,56.0,Back,2442637465.0,285.0,,2442637475.0,233.0,43,2443581893.0,178.0,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,1598185998176.0
2205859247,44,3,1,3,22,5z1b7fuvpqe6vnigvopomvecu,0,96.9,74.5,2020-08-23T11:33:28.767Z,2020-08-24T01:28:57Z,2442637609.0,56.0,Center,2442637611.0,286.0,,2443037617.0,211.0,,2443581953.0,178.0,,,,,,,,,,,,,,7yt5uan4kvrarxyazmf2lmfh1,M. Lestienne,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488899,1598186002242.0
2205859265,44,12,1,3,24,89xivtxk59uzvhdsd6miao6tm,1,4.1,26.8,2020-08-23T11:33:30.623Z,2020-08-24T01:29:03Z,2442637709.0,167.0,,2442637711.0,56.0,Back,2443037495.0,140.0,-0.7,2443037497.0,141.0,25.6,2443037499.0,213.0,3.3,2443037501.0,212.0,5.1,2443582029.0,178.0,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1598186004098.0
2205859517,46,1,1,3,59,5z1b7fuvpqe6vnigvopomvecu,1,99.5,99.5,2020-08-23T11:34:06.217Z,2020-08-24T01:29:16Z,2442638967.0,6.0,,2442638973.0,56.0,Left,2442638975.0,140.0,73.1,2442638977.0,141.0,82.1,2442638979.0,213.0,3.5,2442638981.0,212.0,30.1,2442638983.0,318.0,0.00123583,2443582169.0,178.0,,a1ibpks3t6lelvch5kn6u6nyt,A. Boljević,17.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705019,1598186039692.0
2205859525,47,1,1,4,5,5z1b7fuvpqe6vnigvopomvecu,1,84.3,86.9,2020-08-23T11:34:11.988Z,2020-08-24T01:29:30Z,2442639017.0,56.0,Left,2442639019.0,140.0,94.9,2442639021.0,141.0,87.2,2442639023.0,213.0,0.0,2442639025.0,212.0,11.1,2442639027.0,318.0,0.00191504,2443582325.0,178.0,,,,,5769ggr7udnebgwl8q0zgcij9,N. Gavory,17.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748506,1598186045463.0
2205859543,48,1,1,4,7,5z1b7fuvpqe6vnigvopomvecu,1,94.8,87.1,2020-08-23T11:34:13.948Z,2020-08-24T01:29:44Z,2442639123.0,2.0,,2442639125.0,155.0,,2442639127.0,56.0,Center,2442639129.0,140.0,90.6,2442639131.0,141.0,29.5,2442639133.0,1.0,,2442639135.0,213.0,4.6,2442639137.0,212.0,39.4,a1ibpks3t6lelvch5kn6u6nyt,A. Boljević,17.0,9.0,2442639139.0,318.0,0.01157005,2443039117.0,224.0,,2443039119.0,72.0,2443582499.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705019,1598186047423.0
2205859553,50,50,1,4,9,5z1b7fuvpqe6vnigvopomvecu,0,93.4,29.5,2020-08-23T11:34:16.391Z,2020-08-24T01:29:53Z,2442639151.0,56.0,Center,2442639153.0,286.0,,2442639189.0,233.0,46,,,,,,,,,,,,,,,,7yt5uan4kvrarxyazmf2lmfh1,M. Lestienne,17.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488899,1598186049866.0
2205859549,46,7,1,4,10,89xivtxk59uzvhdsd6miao6tm,1,6.6,70.5,2020-08-23T11:34:17.303Z,2020-08-24T01:30:00Z,2442639147.0,56.0,Back,2442639149.0,285.0,,2442639161.0,233.0,50,2443582617.0,178.0,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823543,1598186050778.0
2205859583,48,1,1,4,13,89xivtxk59uzvhdsd6miao6tm,1,4.8,86.3,2020-08-23T11:34:19.671Z,2020-08-24T01:30:10Z,2442639321.0,56.0,Back,2442639323.0,140.0,21.1,2442639325.0,141.0,80.0,2442639327.0,213.0,6.0,2442639329.0,212.0,17.6,2442639331.0,318.0,0.00000108,2443582679.0,178.0,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823543,1598186053146.0
2205859623,49,1,1,4,18,89xivtxk59uzvhdsd6miao6tm,1,14.7,85.3,2020-08-23T11:34:24.571Z,2020-08-24T01:30:21Z,2442639577.0,155.0,,2442639579.0,196.0,,2442639581.0,56.0,Back,2442639583.0,140.0,33.8,2442639585.0,141.0,18.6,2442639587.0,1.0,,2442639589.0,213.0,5.1,2442639591.0,212.0,49.6,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,18.0,10.0,2442639593.0,318.0,0.00000955,2443582841.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721997,1598186058046.0
2205859637,50,1,1,4,22,89xivtxk59uzvhdsd6miao6tm,0,44.2,21.0,2020-08-23T11:34:28.655Z,2020-08-24T01:30:40Z,2442639635.0,56.0,Right,2442639637.0,140.0,57.7,2442639639.0,141.0,3.8,2442639641.0,213.0,5.6,2442639643.0,212.0,18.4,2443583053.0,178.0,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1598186062130.0
2205859703,52,1,1,4,24,5z1b7fuvpqe6vnigvopomvecu,1,37.1,78.1,2020-08-23T11:34:30.458Z,2020-08-24T01:30:47Z,2442639977.0,56.0,Back,2442639979.0,140.0,2.5,2442639983.0,141.0,58.8,2442639985.0,1.0,,2442639987.0,213.0,3.5,2442639989.0,212.0,38.6,2442639991.0,318.0,0.00000049,2443583159.0,178.0,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,19.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880826,1598186063933.0
2205859737,53,1,1,4,30,5z1b7fuvpqe6vnigvopomvecu,1,3.9,58.8,2020-08-23T11:34:37.069Z,2020-08-24T01:30:59Z,2442640177.0,56.0,Back,2442640179.0,140.0,15.4,2442640181.0,141.0,24.3,2442640183.0,213.0,5.2,2442640185.0,212.0,26.4,2442640187.0,318.0,0.00000074,2443583233.0,178.0,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,19.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975798,1598186070544.0
2205859811,54,1,1,4,38,5z1b7fuvpqe6vnigvopomvecu,1,29.7,22.5,2020-08-23T11:34:45.413Z,2020-08-24T01:31:11Z,2442640533.0,56.0,Back,2442640535.0,140.0,28.3,2442640537.0,141.0,74.2,2442640539.0,1.0,,2442640541.0,213.0,1.6,2442640543.0,212.0,35.2,2442640545.0,318.0,0.00000649,2443583341.0,178.0,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,19.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,1598186078888.0
2205859821,55,1,1,4,45,5z1b7fuvpqe6vnigvopomvecu,0,41.6,73.9,2020-08-23T11:34:52.374Z,2020-08-24T01:31:22Z,2442640593.0,56.0,Left,2442640595.0,140.0,65.1,2442640597.0,141.0,79.6,2442640599.0,213.0,0.2,2442640601.0,212.0,25.0,2443583423.0,178.0,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,19.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857882,1598186085849.0
2205859857,52,1,1,4,49,89xivtxk59uzvhdsd6miao6tm,1,37.6,13.4,2020-08-23T11:34:55.803Z,2020-08-24T01:31:33Z,2442640773.0,56.0,Back,2442640775.0,140.0,46.2,2442640777.0,141.0,2.9,2442640779.0,213.0,5.6,2442640781.0,212.0,11.5,2442640783.0,318.0,0.00001767,2443583529.0,178.0,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,20.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1598186089278.0
2205859863,54,1,1,4,52,89xivtxk59uzvhdsd6miao6tm,1,46.1,2.9,2020-08-23T11:34:58.679Z,2020-08-24T01:31:47Z,2442640795.0,56.0,Back,2442640797.0,140.0,35.7,2442640799.0,141.0,24.7,2442640801.0,213.0,2.2,2442640803.0,212.0,18.4,2442640805.0,318.0,0.00001375,2443583715.0,178.0,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,20.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865975,1598186092154.0
2205859871,55,1,1,4,54,89xivtxk59uzvhdsd6miao6tm,1,35.7,24.7,2020-08-23T11:35:00.965Z,2020-08-24T01:31:53Z,2442640837.0,56.0,Back,2442640839.0,140.0,32.4,2442640841.0,141.0,51.2,2442640843.0,213.0,1.8,2442640845.0,212.0,18.4,2442640847.0,318.0,0.00001107,2443583787.0,178.0,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,20.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,1598186094440.0
2205859883,56,1,1,4,55,89xivtxk59uzvhdsd6miao6tm,1,31.8,52.1,2020-08-23T11:35:01.979Z,2020-08-24T01:31:59Z,2442640875.0,56.0,Back,2442640877.0,140.0,21.8,2442640879.0,141.0,27.1,2442640881.0,213.0,4.2,2442640883.0,212.0,20.0,2442640885.0,318.0,0.00000265,2443583877.0,178.0,,,,,dmr3lblv6081wn9egp1zpfs2x,E. Kouassi,20.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914763,1598186095454.0
2205859913,57,1,1,4,58,89xivtxk59uzvhdsd6miao6tm,0,21.8,27.1,2020-08-23T11:35:04.575Z,2020-08-24T01:32:06Z,2442641007.0,155.0,,2442641009.0,196.0,,2442641011.0,56.0,Left,2442641013.0,140.0,74.4,2442641015.0,141.0,95.3,2442641017.0,1.0,,2442641019.0,213.0,0.7,2442641021.0,212.0,72.1,68vmg4qgr11vppc48hs8402jt,C. Cuesta,20.0,12.0,2443583941.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,1598186098050.0
2205859953,57,1,1,5,6,5z1b7fuvpqe6vnigvopomvecu,1,20.4,4.1,2020-08-23T11:35:13.085Z,2020-08-24T01:32:22Z,2442641197.0,56.0,Back,2442641199.0,140.0,19.6,2442641201.0,141.0,25.6,2442641203.0,213.0,1.6,2442641205.0,212.0,14.6,2442641207.0,318.0,0.00000126,2443584153.0,178.0,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,21.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908672,1598186106560.0
2205859959,58,1,1,5,11,5z1b7fuvpqe6vnigvopomvecu,0,23.9,26.5,2020-08-23T11:35:17.865Z,2020-08-24T01:32:29Z,2442641227.0,155.0,,2442641229.0,56.0,Left,2442641231.0,140.0,59.5,2442641233.0,141.0,79.7,2442641235.0,1.0,,2442641237.0,213.0,0.8,2442641239.0,212.0,52.0,2443584213.0,178.0,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,21.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,1598186111340.0
2205859993,60,1,1,5,19,89xivtxk59uzvhdsd6miao6tm,1,41.8,18.6,2020-08-23T11:35:25.545Z,2020-08-24T01:32:48Z,2442641395.0,56.0,Back,2442641397.0,140.0,24.5,2442641399.0,141.0,27.9,2442641401.0,213.0,2.8,2442641403.0,212.0,19.2,2442641405.0,318.0,0.00000416,2443584387.0,178.0,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1598186119020.0
2205860003,61,1,1,5,21,89xivtxk59uzvhdsd6miao6tm,1,24.5,28.0,2020-08-23T11:35:27.681Z,2020-08-24T01:32:52Z,2442641461.0,56.0,Back,2442641463.0,140.0,37.4,2442641465.0,141.0,28.0,2442641467.0,213.0,0,2442641469.0,212.0,13.5,2442641471.0,318.0,0.0000119,2443584411.0,178.0,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,1598186121156.0
2205860013,62,1,1,5,21,89xivtxk59uzvhdsd6miao6tm,1,37.1,28.8,2020-08-23T11:35:28.015Z,2020-08-24T01:32:53Z,2442641505.0,196.0,,2442641507.0,56.0,Back,2442641513.0,140.0,16.0,2442641515.0,141.0,91.7,2442641517.0,1.0,,2442641519.0,213.0,2.0,2442641521.0,212.0,48.2,2442641523.0,318.0,0.00000173,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,22.0,14.0,2442641537.0,156.0,,2443584419.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,1598186121490.0
2205860035,63,1,1,5,27,89xivtxk59uzvhdsd6miao6tm,1,15.6,91.2,2020-08-23T11:35:33.704Z,2020-08-24T01:33:05Z,2442641601.0,56.0,Back,2442641603.0,140.0,21.4,2442641605.0,141.0,75.3,2442641607.0,213.0,5.2,2442641609.0,212.0,12.4,2442641611.0,318.0,0.00000135,2443584469.0,178.0,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653599,1598186127179.0
2205860043,64,1,1,5,28,89xivtxk59uzvhdsd6miao6tm,1,21.5,75.3,2020-08-23T11:35:34.624Z,2020-08-24T01:33:10Z,2442641641.0,56.0,Back,2442641643.0,140.0,28.9,2442641645.0,141.0,90.5,2442641647.0,213.0,0.9,2442641649.0,212.0,12.9,2442641651.0,318.0,0.00000272,2443584639.0,178.0,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895588,1598186128099.0
2205860057,65,1,1,5,30,89xivtxk59uzvhdsd6miao6tm,1,28.9,90.3,2020-08-23T11:35:36.514Z,2020-08-24T01:33:15Z,2442641717.0,56.0,Back,2442641719.0,140.0,27.0,2442641721.0,141.0,70.0,2442641723.0,213.0,4.6,2442641725.0,212.0,13.9,2442641727.0,318.0,0.00000378,2443584717.0,178.0,,,,,dmr3lblv6081wn9egp1zpfs2x,E. Kouassi,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914763,1598186129989.0
2205860097,66,1,1,5,33,89xivtxk59uzvhdsd6miao6tm,1,38.8,52.8,2020-08-23T11:35:39.610Z,2020-08-24T01:33:20Z,2442641933.0,155.0,,2442641935.0,56.0,Back,2442641937.0,140.0,45.0,2442641939.0,141.0,6.4,2442641941.0,1.0,,2442641943.0,213.0,4.9,2442641945.0,212.0,32.2,2442641947.0,318.0,0.00002979,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,22.0,14.0,2443584783.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,1598186133085.0
2205860103,67,1,1,5,37,89xivtxk59uzvhdsd6miao6tm,1,43.3,10.2,2020-08-23T11:35:44.206Z,2020-08-24T01:33:30Z,2442641983.0,56.0,Right,2442641985.0,140.0,54.1,2442641987.0,141.0,5.2,2442641989.0,213.0,6.0,2442641991.0,212.0,11.8,2442641993.0,318.0,0.00004781,2443584889.0,178.0,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1598186137681.0
2205860119,68,1,1,5,39,89xivtxk59uzvhdsd6miao6tm,1,60.2,1.9,2020-08-23T11:35:45.631Z,2020-08-24T01:33:34Z,2442642069.0,56.0,Back,2442642071.0,140.0,43.4,2442642073.0,141.0,7.3,2442642075.0,213.0,2.9,2442642077.0,212.0,18.0,2442642079.0,318.0,0.00002499,2443584937.0,178.0,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865975,1598186139106.0
2205860127,69,1,1,5,41,89xivtxk59uzvhdsd6miao6tm,1,43.4,7.3,2020-08-23T11:35:47.886Z,2020-08-24T01:33:39Z,2442642115.0,56.0,Right,2442642117.0,140.0,53.8,2442642119.0,141.0,2.2,2442642121.0,213.0,6.0,2442642123.0,212.0,11.5,2442642125.0,318.0,0.00003934,2443585015.0,178.0,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1598186141361.0
2205860145,70,1,1,5,43,89xivtxk59uzvhdsd6miao6tm,1,55.5,3.2,2020-08-23T11:35:49.596Z,2020-08-24T01:33:44Z,2442642217.0,56.0,Right,2442642219.0,140.0,69.4,2442642221.0,141.0,0.4,2442642223.0,213.0,6.2,2442642225.0,212.0,14.7,2442642227.0,318.0,0.00017984,2443585069.0,178.0,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865975,1598186143071.0
2205860147,71,50,1,5,44,89xivtxk59uzvhdsd6miao6tm,0,72.0,2.2,2020-08-23T11:35:51.316Z,2020-08-24T01:34:07Z,2442642233.0,56.0,Right,2442642235.0,286.0,,2442642317.0,233.0,59,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823543,1598186144791.0
2205860157,59,7,1,5,45,5z1b7fuvpqe6vnigvopomvecu,0,28.0,97.8,2020-08-23T11:35:51.770Z,2020-08-24T01:34:10Z,2442642275.0,167.0,,2442642277.0,56.0,Back,2442642279.0,285.0,,2442642297.0,233.0,71,2443585293.0,178.0,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857882,1598186145245.0
2205860151,72,61,1,5,45,89xivtxk59uzvhdsd6miao6tm,1,69.4,0.4,2020-08-23T11:35:52.050Z,2020-08-24T01:34:15Z,2442642245.0,56.0,Right,2443585379.0,178.0,,,,,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823543,1598186145525.0
2205860267,61,1,1,5,57,5z1b7fuvpqe6vnigvopomvecu,1,30.9,101.8,2020-08-23T11:36:04.215Z,2020-08-24T01:34:28Z,2442642847.0,56.0,Back,2442642849.0,140.0,19.9,2442642851.0,141.0,95.6,2442642853.0,213.0,3.5,2442642855.0,212.0,12.3,2442642857.0,318.0,0.00000043,2442645343.0,107.0,,,,,5769ggr7udnebgwl8q0zgcij9,N. Gavory,23.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748506,1598186157690.0
